# op	level	name	count
free Func crypto/rsa-pkcs1pad.c:pkcs1pad_set_pub_key 0
free Func crypto/rsa-pkcs1pad.c:pkcs1pad_sg_set_buf 0
free Func crypto/rsa-pkcs1pad.c:pkcs1pad_verify 0
free Func crypto/rsa-pkcs1pad.c:pkcs1pad_verify_complete 0
free Func crypto/rsa.c:_rsa_sign 0
free Func crypto/rsa.c:rsa_exit_tfm 0
free Func crypto/rsa.c:rsa_free_mpi_key 0
free Func crypto/rsa.c:rsa_max_size 0
free Func crypto/rsa.c:rsa_set_pub_key 0
free Func crypto/rsa.c:rsa_verify 0
free Func crypto/rsa_helper.c:rsa_get_e 0
free Func crypto/rsa_helper.c:rsa_get_n 0
free Func crypto/rsa_helper.c:rsa_parse_pub_key 0
free Func crypto/scompress.c:crypto_scomp_show 0
free Func crypto/sha256_generic.c:crypto_sha256_finup 0
free Func crypto/sha256_generic.c:sha256_final 0
free Func crypto/sha256_generic.c:sha256_generic_block_fn 0
free Func crypto/sha256_generic.c:sha256_transform 0
free Func crypto/shash.c:crypto_alloc_shash 0
free Func crypto/shash.c:crypto_shash_finup 0
free Func crypto/shash.c:crypto_shash_init_tfm 0
free Func crypto/shash.c:crypto_shash_show 0
free Func crypto/shash.c:crypto_shash_update 0
free Func crypto/skcipher.c:crypto_skcipher_show 0
free Func drivers/acpi/glue.c:acpi_bind_one 0
free Func drivers/acpi/glue.c:acpi_get_bus_type 0
free Func drivers/acpi/glue.c:acpi_platform_notify 0
free Func drivers/acpi/glue.c:acpi_platform_notify_remove 0
free Func drivers/acpi/proc.c:acpi_system_wakeup_device_open_fs 0
free Func drivers/acpi/proc.c:acpi_system_wakeup_device_seq_show 0
free Func drivers/ata/libata-core.c:__ata_qc_complete 0
free Func drivers/ata/libata-core.c:ata_qc_complete 0
free Func drivers/ata/libata-core.c:ata_qc_free 0
free Func drivers/ata/libata-core.c:ata_qc_issue 0
free Func drivers/ata/libata-core.c:ata_qc_new_init 0
free Func drivers/ata/libata-core.c:ata_sg_init 0
free Func drivers/ata/libata-core.c:atapi_check_dma 0
free Func drivers/ata/libata-core.c:atapi_cmd_type 0
free Func drivers/ata/libata-scsi.c:__ata_scsi_find_dev 0
free Func drivers/ata/libata-scsi.c:ata_find_dev 0
free Func drivers/ata/libata-scsi.c:ata_scsi_find_dev 0
free Func drivers/ata/libata-scsi.c:ata_scsi_queuecmd 0
free Func drivers/ata/libata-scsi.c:ata_scsi_translate 0
free Func drivers/ata/libata-scsi.c:atapi_drain_needed 0
free Func drivers/ata/libata-scsi.c:atapi_qc_complete 0
free Func drivers/ata/libata-scsi.c:atapi_xlat 0
free Func drivers/ata/libata-sff.c:__ata_sff_port_intr 0
free Func drivers/ata/libata-sff.c:ata_bmdma_interrupt 0
free Func drivers/ata/libata-sff.c:ata_bmdma_irq_clear 0
free Func drivers/ata/libata-sff.c:ata_bmdma_port_intr 0
free Func drivers/ata/libata-sff.c:ata_bmdma_qc_issue 0
free Func drivers/ata/libata-sff.c:ata_bmdma_qc_prep 0
free Func drivers/ata/libata-sff.c:ata_dev_select 0
free Func drivers/ata/libata-sff.c:ata_hsm_qc_complete 0
free Func drivers/ata/libata-sff.c:ata_sff_altstatus 0
free Func drivers/ata/libata-sff.c:ata_sff_check_status 0
free Func drivers/ata/libata-sff.c:ata_sff_data_xfer32 0
free Func drivers/ata/libata-sff.c:ata_sff_dev_select 0
free Func drivers/ata/libata-sff.c:ata_sff_exec_command 0
free Func drivers/ata/libata-sff.c:ata_sff_hsm_move 0
free Func drivers/ata/libata-sff.c:ata_sff_pio_task 0
free Func drivers/ata/libata-sff.c:ata_sff_qc_issue 0
free Func drivers/ata/libata-sff.c:ata_sff_queue_pio_task 0
free Func drivers/ata/libata-sff.c:ata_sff_sync 0
free Func drivers/ata/libata-sff.c:ata_sff_tf_load 0
free Func drivers/ata/libata-sff.c:ata_sff_tf_read 0
free Func drivers/base/bus.c:bus_add_device 0
free Func drivers/base/bus.c:bus_find_device 0
free Func drivers/base/bus.c:bus_probe_device 0
free Func drivers/base/bus.c:bus_remove_device 0
free Func drivers/base/cacheinfo.c:level_show 0
free Func drivers/base/cacheinfo.c:shared_cpu_map_show 0
free Func drivers/base/cacheinfo.c:size_show 0
free Func drivers/base/cacheinfo.c:type_show 0
free Func drivers/base/class.c:class_dev_iter_exit 0
free Func drivers/base/class.c:class_dev_iter_init 0
free Func drivers/base/class.c:class_dev_iter_next 0
free Func drivers/base/class.c:class_find_device 0
free Func drivers/base/class.c:klist_class_dev_get 0
free Func drivers/base/class.c:klist_class_dev_put 0
free Func drivers/base/core.c:class_dir_child_ns_type 0
free Func drivers/base/core.c:cleanup_glue_dir 0
free Func drivers/base/core.c:dev_attr_show 0
free Func drivers/base/core.c:dev_attr_store 0
free Func drivers/base/core.c:dev_set_name 0
free Func drivers/base/core.c:dev_uevent 468
free Func drivers/base/core.c:dev_uevent_filter 0
free Func drivers/base/core.c:dev_uevent_name 0
free Func drivers/base/core.c:device_add 0
free Func drivers/base/core.c:device_create 0
free Func drivers/base/core.c:device_create_file 0
free Func drivers/base/core.c:device_create_groups_vargs 0
free Func drivers/base/core.c:device_del 0
free Func drivers/base/core.c:device_get_devnode 0
free Func drivers/base/core.c:device_initialize 0
free Func drivers/base/core.c:device_namespace 0
free Func drivers/base/core.c:device_private_init 0
free Func drivers/base/core.c:device_release 1665
free Func drivers/base/core.c:device_remove_attrs 0
free Func drivers/base/core.c:device_remove_class_symlinks 0
free Func drivers/base/core.c:get_device 0
free Func drivers/base/core.c:get_device_parent 0
free Func drivers/base/core.c:klist_children_get 0
free Func drivers/base/core.c:klist_children_put 0
free Func drivers/base/core.c:put_device 0
free Func drivers/base/core.c:uevent_show 272849
free Func drivers/base/core.c:uevent_store 0
free Func drivers/base/cpu.c:print_cpus_kernel_max 0
free Func drivers/base/cpu.c:show_cpus_attr 0
free Func drivers/base/dd.c:driver_deferred_probe_del 0
free Func drivers/base/devres.c:devres_release_all 0
free Func drivers/base/devres.c:release_nodes 0
free Func drivers/base/devtmpfs.c:devtmpfs_create_node 200
free Func drivers/base/devtmpfs.c:devtmpfs_delete_node 200
free Func drivers/base/devtmpfs.c:devtmpfsd 0
free Func drivers/base/devtmpfs.c:handle_create 0
free Func drivers/base/devtmpfs.c:handle_remove 200
free Func drivers/base/map.c:kobj_lookup 0
free Func drivers/base/map.c:kobj_map 0
free Func drivers/base/map.c:kobj_unmap 200
free Func drivers/base/power/main.c:device_pm_add 0
free Func drivers/base/power/main.c:device_pm_check_callbacks 0
free Func drivers/base/power/main.c:device_pm_remove 0
free Func drivers/base/power/main.c:device_pm_sleep_init 0
free Func drivers/base/power/main.c:pm_ops_is_empty 0
free Func drivers/base/power/qos.c:__dev_pm_qos_hide_flags 0
free Func drivers/base/power/qos.c:__dev_pm_qos_hide_latency_limit 0
free Func drivers/base/power/qos.c:dev_pm_qos_constraints_destroy 0
free Func drivers/base/power/runtime.c:__pm_runtime_barrier 0
free Func drivers/base/power/runtime.c:__pm_runtime_disable 0
free Func drivers/base/power/runtime.c:__pm_runtime_idle 0
free Func drivers/base/power/runtime.c:__pm_runtime_resume 0
free Func drivers/base/power/runtime.c:pm_runtime_barrier 0
free Func drivers/base/power/runtime.c:pm_runtime_init 0
free Func drivers/base/power/runtime.c:pm_runtime_reinit 0
free Func drivers/base/power/runtime.c:pm_runtime_remove 0
free Func drivers/base/power/runtime.c:pm_runtime_set_memalloc_noio 0
free Func drivers/base/power/runtime.c:rpm_check_suspend_allowed 0
free Func drivers/base/power/runtime.c:rpm_idle 0
free Func drivers/base/power/runtime.c:rpm_resume 0
free Func drivers/base/power/sysfs.c:dpm_sysfs_add 0
free Func drivers/base/power/sysfs.c:dpm_sysfs_remove 0
free Func drivers/base/power/sysfs.c:pm_qos_sysfs_remove_flags 0
free Func drivers/base/power/sysfs.c:pm_qos_sysfs_remove_resume_latency 0
free Func drivers/base/power/wakeup.c:__pm_relax 0
free Func drivers/base/power/wakeup.c:__pm_stay_awake 0
free Func drivers/base/power/wakeup.c:device_wakeup_disable 0
free Func drivers/base/power/wakeup.c:pm_relax 0
free Func drivers/base/power/wakeup.c:pm_stay_awake 0
free Func drivers/base/power/wakeup.c:wakeup_source_deactivate 0
free Func drivers/base/power/wakeup.c:wakeup_source_report_event 0
free Func drivers/base/power/wakeup.c:wakeup_source_unregister 0
free Func drivers/base/property.c:device_remove_properties 0
free Func drivers/base/topology.c:core_id_show 0
free Func drivers/base/topology.c:core_siblings_show 0
free Func drivers/base/topology.c:physical_package_id_show 0
free Func drivers/base/topology.c:thread_siblings_show 0
free Func drivers/block/loop.c:__loop_update_dio 0
free Func drivers/block/loop.c:find_free_cb 0
free Func drivers/block/loop.c:lo_ioctl 0
free Func drivers/block/loop.c:lo_open 0
free Func drivers/block/loop.c:lo_release 0
free Func drivers/block/loop.c:lo_write_bvec 0
free Func drivers/block/loop.c:loop_attr_do_show_autoclear 0
free Func drivers/block/loop.c:loop_clr_fd 0
free Func drivers/block/loop.c:loop_control_ioctl 0
free Func drivers/block/loop.c:loop_lookup 0
free Func drivers/block/loop.c:loop_queue_rq 0
free Func drivers/block/loop.c:loop_queue_work 0
free Func drivers/block/loop.c:loop_release_xfer 0
free Func drivers/block/loop.c:loop_set_status 0
free Func drivers/block/loop.c:loop_set_status64 0
free Func drivers/block/virtio_blk.c:__virtblk_add_req 0
free Func drivers/block/virtio_blk.c:virtblk_done 0
free Func drivers/block/virtio_blk.c:virtblk_request_done 0
free Func drivers/block/virtio_blk.c:virtio_queue_rq 0
free Func drivers/cdrom/cdrom.c:cdrom_check_events 0
free Func drivers/cdrom/cdrom.c:cdrom_print_info 0
free Func drivers/cdrom/cdrom.c:cdrom_sysctl_handler 0
free Func drivers/cdrom/cdrom.c:cdrom_sysctl_info 0
free Func drivers/char/mem.c:get_unmapped_area_zero 0
free Func drivers/char/mem.c:memory_open 0
free Func drivers/char/mem.c:mmap_zero 0
free Func drivers/char/mem.c:null_lseek 0
free Func drivers/char/mem.c:read_iter_zero 0
free Func drivers/char/mem.c:read_null 0
free Func drivers/char/mem.c:splice_write_null 0
free Func drivers/char/mem.c:write_null 0
free Func drivers/char/misc.c:misc_devnode 0
free Func drivers/char/misc.c:misc_open 0
free Func drivers/char/misc.c:misc_seq_next 0
free Func drivers/char/misc.c:misc_seq_open 0
free Func drivers/char/misc.c:misc_seq_show 0
free Func drivers/char/misc.c:misc_seq_start 0
free Func drivers/char/misc.c:misc_seq_stop 0
free Func drivers/char/random.c:SyS_getrandom 0
free Func drivers/char/random.c:__mix_pool_bytes 0
free Func drivers/char/random.c:_crng_backtrack_protect 0
free Func drivers/char/random.c:_extract_crng 0
free Func drivers/char/random.c:_extract_entropy 0
free Func drivers/char/random.c:_mix_pool_bytes 0
free Func drivers/char/random.c:_random_read 0
free Func drivers/char/random.c:_xfer_secondary_pool 0
free Func drivers/char/random.c:account 0
free Func drivers/char/random.c:add_device_randomness 0
free Func drivers/char/random.c:add_disk_randomness 0
free Func drivers/char/random.c:add_input_randomness 0
free Func drivers/char/random.c:add_interrupt_randomness 0
free Func drivers/char/random.c:add_timer_randomness 0
free Func drivers/char/random.c:credit_entropy_bits 0
free Func drivers/char/random.c:crng_reseed 0
free Func drivers/char/random.c:extract_buf 0
free Func drivers/char/random.c:extract_entropy 0
free Func drivers/char/random.c:get_random_bytes 0
free Func drivers/char/random.c:get_random_int 0
free Func drivers/char/random.c:get_random_long 0
free Func drivers/char/random.c:mix_pool_bytes 0
free Func drivers/char/random.c:proc_do_entropy 0
free Func drivers/char/random.c:proc_do_uuid 0
free Func drivers/char/random.c:push_to_pool 0
free Func drivers/char/random.c:random_ioctl 0
free Func drivers/char/random.c:random_read 0
free Func drivers/char/random.c:randomize_page 0
free Func drivers/char/random.c:urandom_read 0
free Func drivers/char/random.c:xfer_secondary_pool 0
free Func drivers/char/tpm/tpm-chip.c:tpm_chip_find_get 0
free Func drivers/char/tpm/tpm-interface.c:tpm_is_tpm2 0
free Func drivers/char/virtio_console.c:__send_to_port 0
free Func drivers/char/virtio_console.c:find_port_by_vtermno 0
free Func drivers/char/virtio_console.c:put_chars 0
free Func drivers/char/virtio_console.c:reclaim_consumed_buffers 0
free Func drivers/connector/cn_proc.c:cn_proc_mcast_ctl 0
free Func drivers/connector/cn_proc.c:proc_comm_connector 0
free Func drivers/connector/cn_proc.c:proc_coredump_connector 0
free Func drivers/connector/cn_proc.c:proc_exec_connector 0
free Func drivers/connector/cn_proc.c:proc_exit_connector 0
free Func drivers/connector/cn_proc.c:proc_fork_connector 0
free Func drivers/connector/cn_proc.c:proc_id_connector 0
free Func drivers/connector/cn_proc.c:proc_ptrace_connector 0
free Func drivers/connector/cn_proc.c:proc_sid_connector 0
free Func drivers/connector/cn_queue.c:cn_cb_equal 0
free Func drivers/connector/cn_queue.c:cn_queue_release_callback 0
free Func drivers/connector/connector.c:cn_netlink_send 0
free Func drivers/connector/connector.c:cn_netlink_send_mult 0
free Func drivers/connector/connector.c:cn_proc_open 0
free Func drivers/connector/connector.c:cn_proc_show 0
free Func drivers/connector/connector.c:cn_rx_skb 0
free Func drivers/cpufreq/cpufreq.c:cpufreq_cpu_get 0
free Func drivers/cpufreq/cpufreq.c:cpufreq_quick_get 0
free Func drivers/cpuidle/cpuidle.c:cpuidle_not_available 0
free Func drivers/cpuidle/driver.c:cpuidle_get_cpu_driver 0
free Func drivers/cpuidle/driver.c:cpuidle_get_driver 0
free Func drivers/cpuidle/sysfs.c:show_current_driver 0
free Func drivers/cpuidle/sysfs.c:show_current_governor 0
free Func drivers/firmware/dmi-id.c:get_modalias 333
free Func drivers/firmware/dmi-id.c:sys_dmi_field_show 0
free Func drivers/firmware/dmi-id.c:sys_dmi_modalias_show 0
free Func drivers/firmware/dmi_scan.c:dmi_get_system_info 0
free Func drivers/infiniband/core/addr.c:netevent_callback 0
free Func drivers/infiniband/core/addr.c:process_req 0
free Func drivers/infiniband/core/addr.c:set_timeout 0
free Func drivers/infiniband/core/cma.c:cma_exit_net 0
free Func drivers/infiniband/core/cma.c:cma_init_net 0
free Func drivers/infiniband/core/cma.c:cma_netdev_callback 0
free Func drivers/infiniband/core/device.c:ib_enum_all_roce_netdevs 0
free Func drivers/infiniband/core/roce_gid_mgmt.c:inet6addr_event 0
free Func drivers/infiniband/core/roce_gid_mgmt.c:inetaddr_event 0
free Func drivers/infiniband/core/roce_gid_mgmt.c:netdevice_event 0
free Func drivers/infiniband/core/roce_gid_mgmt.c:netdevice_event_work_handler 40
free Func drivers/input/evdev.c:evdev_cleanup 0
free Func drivers/input/evdev.c:evdev_connect 0
free Func drivers/input/evdev.c:evdev_disconnect 0
free Func drivers/input/evdev.c:evdev_events 0
free Func drivers/input/evdev.c:evdev_flush 0
free Func drivers/input/evdev.c:evdev_free 120
free Func drivers/input/evdev.c:evdev_ioctl 0
free Func drivers/input/evdev.c:evdev_ioctl_handler 0
free Func drivers/input/evdev.c:evdev_open 0
free Func drivers/input/evdev.c:evdev_pass_values 0
free Func drivers/input/evdev.c:evdev_poll 0
free Func drivers/input/evdev.c:evdev_read 0
free Func drivers/input/evdev.c:evdev_release 0
free Func drivers/input/evdev.c:str_to_user 0
free Func drivers/input/ff-core.c:input_ff_destroy 0
free Func drivers/input/input-compat.c:input_event_from_user 0
free Func drivers/input/input-compat.c:input_event_to_user 0
free Func drivers/input/input-mt.c:input_mt_destroy_slots 0
free Func drivers/input/input.c:__input_release_device 0
free Func drivers/input/input.c:__input_unregister_device 0
free Func drivers/input/input.c:input_add_uevent_bm_var 0
free Func drivers/input/input.c:input_alloc_absinfo 0
free Func drivers/input/input.c:input_allocate_device 0
free Func drivers/input/input.c:input_attach_handler 0
free Func drivers/input/input.c:input_bits_to_string 0
free Func drivers/input/input.c:input_close_device 0
free Func drivers/input/input.c:input_dev_release 360
free Func drivers/input/input.c:input_dev_release_keys 0
free Func drivers/input/input.c:input_dev_show_cap_abs 0
free Func drivers/input/input.c:input_dev_show_cap_ev 0
free Func drivers/input/input.c:input_dev_show_cap_key 0
free Func drivers/input/input.c:input_dev_show_cap_rel 0
free Func drivers/input/input.c:input_dev_show_name 0
free Func drivers/input/input.c:input_dev_show_properties 0
free Func drivers/input/input.c:input_dev_uevent 0
free Func drivers/input/input.c:input_devices_seq_next 0
free Func drivers/input/input.c:input_devices_seq_show 1400
free Func drivers/input/input.c:input_devices_seq_start 0
free Func drivers/input/input.c:input_devnode 0
free Func drivers/input/input.c:input_event 0
free Func drivers/input/input.c:input_flush_device 0
free Func drivers/input/input.c:input_free_minor 0
free Func drivers/input/input.c:input_get_new_minor 0
free Func drivers/input/input.c:input_grab_device 0
free Func drivers/input/input.c:input_handle_event 0
free Func drivers/input/input.c:input_handlers_seq_next 0
free Func drivers/input/input.c:input_handlers_seq_show 0
free Func drivers/input/input.c:input_handlers_seq_start 0
free Func drivers/input/input.c:input_open_device 0
free Func drivers/input/input.c:input_pass_values 0
free Func drivers/input/input.c:input_print_bitmap 0
free Func drivers/input/input.c:input_print_modalias 0
free Func drivers/input/input.c:input_print_modalias_bits 0
free Func drivers/input/input.c:input_proc_devices_open 0
free Func drivers/input/input.c:input_proc_handlers_open 0
free Func drivers/input/input.c:input_register_device 120
free Func drivers/input/input.c:input_register_handle 0
free Func drivers/input/input.c:input_release_device 0
free Func drivers/input/input.c:input_repeat_key 0
free Func drivers/input/input.c:input_seq_print_bitmap 0
free Func drivers/input/input.c:input_seq_stop 0
free Func drivers/input/input.c:input_to_handler 0
free Func drivers/input/input.c:input_unregister_device 0
free Func drivers/input/input.c:input_unregister_handle 0
free Func drivers/input/misc/uinput.c:uinput_destroy_device 120
free Func drivers/input/misc/uinput.c:uinput_ioctl 0
free Func drivers/input/misc/uinput.c:uinput_ioctl_handler 0
free Func drivers/input/misc/uinput.c:uinput_open 0
free Func drivers/input/misc/uinput.c:uinput_release 120
free Func drivers/input/misc/uinput.c:uinput_write 120
free Func drivers/input/mousedev.c:mixdev_close_devices 0
free Func drivers/input/mousedev.c:mixdev_open_devices 0
free Func drivers/input/mousedev.c:mousedev_cleanup 0
free Func drivers/input/mousedev.c:mousedev_close_device 0
free Func drivers/input/mousedev.c:mousedev_connect 0
free Func drivers/input/mousedev.c:mousedev_create 0
free Func drivers/input/mousedev.c:mousedev_destroy 0
free Func drivers/input/mousedev.c:mousedev_disconnect 0
free Func drivers/input/mousedev.c:mousedev_event 0
free Func drivers/input/mousedev.c:mousedev_free 80
free Func drivers/input/mousedev.c:mousedev_notify_readers 0
free Func drivers/input/mousedev.c:mousedev_open 0
free Func drivers/input/mousedev.c:mousedev_open_device 0
free Func drivers/input/mousedev.c:mousedev_packet 0
free Func drivers/input/mousedev.c:mousedev_read 0
free Func drivers/input/mousedev.c:mousedev_release 20
free Func drivers/leds/led-triggers.c:led_trigger_blink_oneshot 0
free Func drivers/leds/trigger/ledtrig-disk.c:ledtrig_disk_activity 0
free Func drivers/md/md.c:md_seq_next 0
free Func drivers/md/md.c:md_seq_open 0
free Func drivers/md/md.c:md_seq_show 0
free Func drivers/md/md.c:md_seq_start 0
free Func drivers/md/md.c:md_seq_stop 0
free Func drivers/md/md.c:mddev_put 0
free Func drivers/net/ethernet/broadcom/cnic.c:cnic_netdev_event 0
